sample_index,node_address,host_timestamp_sec,device_tick,device_timestamp_sec,device_timestamp_nanosec,device_timestamp_unix_ns,expected_timestamp_step_ns,timestamp_gap_ns,timestamp_gap_detected,tick_gap_detected,tick_gap_count,x,y,z,magnitude_xy,magnitude_xyz,applied_spec,exceeds_spec
180,30385,1.69093,180,1775542495,588867201,1775542495588867201,488281,488282,0,0,0,-0.0128904,0.0190007,-0.995671,0.0229606,0.995936,2.5,0
181,30385,1.69094,181,1775542495,589355482,1775542495589355482,488281,488281,0,0,0,-0.0128126,0.0190164,-0.996343,0.02293,0.996607,2.5,0
182,30385,1.69095,182,1775542495,589843763,1775542495589843763,488281,488281,0,0,0,-0.0134194,0.0187661,-0.997749,0.0230705,0.998016,2.5,0
183,30385,1.69096,183,1775542495,590332044,1775542495590332044,488281,488281,0,0,0,-0.0133572,0.0185158,-0.999705,0.0228309,0.999966,2.5,0
184,30385,1.69097,184,1775542495,590820326,1775542495590820326,488281,488282,0,0,0,-0.0124236,0.0186253,-1.00081,0.0223886,1.00106,2.5,0
185,30385,1.69099,185,1775542495,591308607,1775542495591308607,488281,488281,0,0,0,-0.0125947,0.018422,-1.00122,0.0223158,1.00147,2.5,0
186,30385,1.691,186,1775542495,591796888,1775542495591796888,488281,488281,0,0,0,-0.0133883,0.017937,-1.001,0.0223827,1.00125,2.5,0
187,30385,1.69101,187,1775542495,592285169,1775542495592285169,488281,488281,0,0,0,-0.0137151,0.0175147,-0.999629,0.0222456,0.999876,2.5,0
188,30385,1.69102,188,1775542495,592773451,1775542495592773451,488281,488282,0,0,0,-0.0134973,0.0176711,-0.998498,0.0222361,0.998745,2.5,0
189,30385,1.69103,189,1775542495,593261732,1775542495593261732,488281,488281,0,0,0,-0.0129837,0.0182029,-0.998055,0.022359,0.998305,2.5,0
190,30385,1.69104,190,1775542495,593750013,1775542495593750013,488281,488281,0,0,0,-0.0126103,0.0187035,-0.997688,0.0225575,0.997943,2.5,0
191,30385,1.69105,191,1775542495,594238294,1775542495594238294,488281,488281,0,0,0,-0.0124547,0.0189538,-0.998987,0.0226796,0.999244,2.5,0
192,30385,1.69476,192,1775542495,594726576,1775542495594726576,488281,488282,0,0,0,-0.0124391,0.0185627,-1.00047,0.0223452,1.00072,2.5,0
193,30385,1.69477,193,1775542495,595214857,1775542495595214857,488281,488281,0,0,0,-0.0122835,0.018422,-1.00146,0.0221417,1.00171,2.5,0
194,30385,1.69478,194,1775542495,595703138,1775542495595703138,488281,488281,0,0,0,-0.0122524,0.0179839,-1.00191,0.0217611,1.00214,2.5,0
195,30385,1.6948,195,1775542495,596191419,1775542495596191419,488281,488281,0,0,0,-0.0117856,0.0180309,-1.00291,0.0215409,1.00315,2.5,0
196,30385,1.69481,196,1775542495,596679701,1775542495596679701,488281,488282,0,0,0,-0.0117078,0.0179839,-1.00385,0.0214591,1.00408,2.5,0
197,30385,1.69482,197,1775542495,597167982,1775542495597167982,488281,488281,0,0,0,-0.0116611,0.0180465,-1.00568,0.0214862,1.00591,2.5,0
198,30385,1.69483,198,1775542495,597656263,1775542495597656263,488281,488281,0,0,0,-0.0114588,0.0181404,-1.00842,0.0214564,1.00864,2.5,0
199,30385,1.69484,199,1775542495,598144544,1775542495598144544,488281,488281,0,0,0,-0.0119879,0.0182342,-1.01008,0.0218219,1.01032,2.5,0
200,30385,1.69485,200,1775542495,598632826,1775542495598632826,488281,488282,0,0,0,-0.0125947,0.0184845,-1.01022,0.0223675,1.01047,2.5,0
201,30385,1.69486,201,1775542495,599121107,1775542495599121107,488281,488281,0,0,0,-0.0124702,0.0178744,-1.00975,0.0217946,1.00998,2.5,0
202,30385,1.69488,202,1775542495,599609388,1775542495599609388,488281,488281,0,0,0,-0.0122057,0.0175147,-1.00851,0.0213481,1.00873,2.5,0
203,30385,1.69489,203,1775542495,600097669,1775542495600097669,488281,488281,0,0,0,-0.012159,0.0177962,-1.00602,0.0215534,1.00625,2.5,0
204,30385,1.6949,204,1775542495,600585951,1775542495600585951,488281,488282,0,0,0,-0.0121435,0.0179057,-1.00487,0.0216351,1.0051,2.5,0
205,30385,1.69491,205,1775542495,601074232,1775542495601074232,488281,488281,0,0,0,-0.0122213,0.0178901,-1.00478,0.021666,1.00501,2.5,0
206,30385,1.69492,206,1775542495,601562513,1775542495601562513,488281,488281,0,0,0,-0.0127037,0.0179057,-1.00478,0.0219545,1.00502,2.5,0
207,30385,1.69493,207,1775542495,602050794,1775542495602050794,488281,488281,0,0,0,-0.0124391,0.01728,-1.00386,0.0212916,1.00409,2.5,0
208,30385,1.69869,208,1775542495,602539076,1775542495602539076,488281,488282,0,0,0,-0.0115677,0.0169984,-1.0022,0.0205611,1.00241,2.5,0
209,30385,1.69871,209,1775542495,603027357,1775542495603027357,488281,488281,0,0,0,-0.0113032,0.0171236,-1.00032,0.0205178,1.00053,2.5,0
210,30385,1.69872,210,1775542495,603515638,1775542495603515638,488281,488281,0,0,0,-0.0110231,0.0169046,-0.997581,0.020181,0.997785,2.5,0
211,30385,1.69873,211,1775542495,604003919,1775542495604003919,488281,488281,0,0,0,-0.0112721,0.0167481,-0.995961,0.0201881,0.996166,2.5,0
212,30385,1.69874,212,1775542495,604492201,1775542495604492201,488281,488282,0,0,0,-0.0117233,0.0162163,-0.995671,0.0200101,0.995872,2.5,0
213,30385,1.69876,213,1775542495,604980482,1775542495604980482,488281,488281,0,0,0,-0.0112721,0.0161068,-0.994708,0.0196593,0.994902,2.5,0
214,30385,1.69877,214,1775542495,605468763,1775542495605468763,488281,488281,0,0,0,-0.0114588,0.0160442,-0.993486,0.019716,0.993681,2.5,0
215,30385,1.69878,215,1775542495,605957044,1775542495605957044,488281,488281,0,0,0,-0.0110698,0.0165135,-0.991606,0.0198805,0.991805,2.5,0
216,30385,1.69879,216,1775542495,606445326,1775542495606445326,488281,488282,0,0,0,-0.0102762,0.0169828,-0.990231,0.0198498,0.990429,2.5,0
217,30385,1.6988,217,1775542495,606933607,1775542495606933607,488281,488281,0,0,0,-0.010603,0.0173739,-0.990796,0.0203537,0.991005,2.5,0
218,30385,1.69881,218,1775542495,607421888,1775542495607421888,488281,488281,0,0,0,-0.0109453,0.0175772,-0.992187,0.0207065,0.992403,2.5,0
219,30385,1.69882,219,1775542495,607910169,1775542495607910169,488281,488281,0,0,0,-0.0116611,0.0170297,-0.993317,0.0206396,0.993532,2.5,0
220,30385,1.69883,220,1775542495,608398451,1775542495608398451,488281,488282,0,0,0,-0.0114899,0.0165448,-0.994784,0.0201432,0.994988,2.5,0
221,30385,1.69885,221,1775542495,608886732,1775542495608886732,488281,488281,0,0,0,-0.0113188,0.0165448,-0.99506,0.0200461,0.995261,2.5,0
222,30385,1.69886,222,1775542495,609375013,1775542495609375013,488281,488281,0,0,0,-0.0114588,0.0164666,-0.994525,0.0200612,0.994727,2.5,0
223,30385,1.69887,223,1775542495,609863294,1775542495609863294,488281,488281,0,0,0,-0.0113966,0.0164353,-0.99535,0.02,0.995551,2.5,0
224,30385,1.70269,224,1775542495,610351576,1775542495610351576,488281,488282,0,0,0,-0.011241,0.0165604,-0.996496,0.0200152,0.996697,2.5,0
225,30385,1.70271,225,1775542495,610839857,1775542495610839857,488281,488281,0,0,0,-0.0118478,0.0162945,-0.998192,0.0201465,0.998396,2.5,0
226,30385,1.70273,226,1775542495,611328138,1775542495611328138,488281,488281,0,0,0,-0.0122835,0.0159191,-0.999843,0.0201072,1.00004,2.5,0
227,30385,1.70274,227,1775542495,611816419,1775542495611816419,488281,488281,0,0,0,-0.0119101,0.0162789,-1.0009,0.0201705,1.0011,2.5,0
228,30385,1.70275,228,1775542495,612304701,1775542495612304701,488281,488282,0,0,0,-0.01177,0.0166699,-1.00143,0.0204064,1.00164,2.5,0
229,30385,1.70277,229,1775542495,612792982,1775542495612792982,488281,488281,0,0,0,-0.0118011,0.0165135,-1.00157,0.0202969,1.00178,2.5,0
230,30385,1.70278,230,1775542495,613281263,1775542495613281263,488281,488281,0,0,0,-0.0118478,0.0163414,-1.0032,0.0201845,1.00341,2.5,0
231,30385,1.70279,231,1775542495,613769544,1775542495613769544,488281,488281,0,0,0,-0.0118011,0.0164979,-1.00547,0.0202841,1.00567,2.5,0
232,30385,1.70281,232,1775542495,614257826,1775542495614257826,488281,488282,0,0,0,-0.0126725,0.0164509,-1.0069,0.020766,1.00712,2.5,0
233,30385,1.70282,233,1775542495,614746107,1775542495614746107,488281,488281,0,0,0,-0.0130616,0.0162006,-1.00782,0.0208102,1.00803,2.5,0
234,30385,1.70283,234,1775542495,615234388,1775542495615234388,488281,488281,0,0,0,-0.0127192,0.0162476,-1.00831,0.020634,1.00852,2.5,0
235,30385,1.70285,235,1775542495,615722669,1775542495615722669,488281,488281,0,0,0,-0.0122213,0.016404,-1.00837,0.0204561,1.00858,2.5,0
236,30385,1.70286,236,1775542495,616210951,1775542495616210951,488281,488282,0,0,0,-0.0113966,0.0165448,-1.00834,0.0200901,1.00854,2.5,0
237,30385,1.70287,237,1775542495,616699232,1775542495616699232,488281,488281,0,0,0,-0.0114121,0.0166699,-1.00889,0.0202021,1.00909,2.5,0
238,30385,1.70289,238,1775542495,617187513,1775542495617187513,488281,488281,0,0,0,-0.0120501,0.016404,-1.00981,0.0203543,1.01001,2.5,0
239,30385,1.7029,239,1775542495,617675794,1775542495617675794,488281,488281,0,0,0,-0.0124858,0.0158878,-1.00975,0.0202069,1.00995,2.5,0
240,30385,1.70658,240,1775542495,618164076,1775542495618164076,488281,488282,0,0,0,-0.0124391,0.0158409,-1.00843,0.0201411,1.00863,2.5,0
241,30385,1.70659,241,1775542495,618652357,1775542495618652357,488281,488281,0,0,0,-0.0119723,0.0159504,-1.00667,0.0199437,1.00687,2.5,0
242,30385,1.70661,242,1775542495,619140638,1775542495619140638,488281,488281,0,0,0,-0.0119256,0.0158409,-1.00475,0.0198281,1.00494,2.5,0
243,30385,1.70662,243,1775542495,619628919,1775542495619628919,488281,488281,0,0,0,-0.0118323,0.0158878,-1.00327,0.0198097,1.00346,2.5,0
244,30385,1.70663,244,1775542495,620117201,1775542495620117201,488281,488282,0,0,0,-0.0116144,0.0160286,-1.00276,0.0197942,1.00296,2.5,0
245,30385,1.70665,245,1775542495,620605482,1775542495620605482,488281,488281,0,0,0,-0.0119101,0.0159504,-1.00236,0.0199064,1.00256,2.5,0
246,30385,1.70666,246,1775542495,621093763,1775542495621093763,488281,488281,0,0,0,-0.0123613,0.0152308,-1.0012,0.0196158,1.00139,2.5,0
247,30385,1.70667,247,1775542495,621582044,1775542495621582044,488281,488281,0,0,0,-0.0121435,0.0149805,-0.999782,0.0192842,0.999968,2.5,0
248,30385,1.70669,248,1775542495,622070326,1775542495622070326,488281,488282,0,0,0,-0.0111009,0.014871,-0.998742,0.0185574,0.998915,2.5,0
249,30385,1.7067,249,1775542495,622558607,1775542495622558607,488281,488281,0,0,0,-0.0107586,0.0149805,-0.998452,0.0184435,0.998622,2.5,0
250,30385,1.70672,250,1775542495,623046888,1775542495623046888,488281,488281,0,0,0,-0.0112254,0.0154028,-0.999231,0.0190593,0.999413,2.5,0
251,30385,1.70673,251,1775542495,623535169,1775542495623535169,488281,488281,0,0,0,-0.0113032,0.0158565,-0.999537,0.0194728,0.999727,2.5,0
252,30385,1.70674,252,1775542495,624023451,1775542495624023451,488281,488282,0,0,0,-0.0117233,0.0154185,-0.99888,0.0193692,0.999068,2.5,0
253,30385,1.70676,253,1775542495,624511732,1775542495624511732,488281,488281,0,0,0,-0.0118011,0.0149961,-0.997887,0.0190827,0.998069,2.5,0
254,30385,1.70677,254,1775542495,625000013,1775542495625000013,488281,488281,0,0,0,-0.012159,0.0154341,-0.997077,0.0196483,0.99727,2.5,0
255,30385,1.70678,255,1775542495,625488294,1775542495625488294,488281,488281,0,0,0,-0.0116922,0.0158721,-0.997092,0.0197138,0.997287,2.5,0
256,30385,1.71043,256,1775542495,625976576,1775542495625976576,488281,488282,0,0,0,-0.0116144,0.0154811,-0.99807,0.0193535,0.998258,2.5,0
257,30385,1.71045,257,1775542495,626464857,1775542495626464857,488281,488281,0,0,0,-0.0117856,0.0156062,-0.999124,0.0195564,0.999316,2.5,0
258,30385,1.71046,258,1775542495,626953138,1775542495626953138,488281,488281,0,0,0,-0.0122991,0.0148553,-0.99862,0.019286,0.998806,2.5,0
259,30385,1.71048,259,1775542495,627441419,1775542495627441419,488281,488281,0,0,0,-0.0127503,0.0146207,-0.998238,0.0193994,0.998427,2.5,0
260,30385,1.71049,260,1775542495,627929701,1775542495627929701,488281,488282,0,0,0,-0.0124236,0.0144799,-0.996802,0.0190791,0.996984,2.5,0
261,30385,1.7105,261,1775542495,628417982,1775542495628417982,488281,488281,0,0,0,-0.0122368,0.0145268,-0.995442,0.0189939,0.995623,2.5,0
262,30385,1.71052,262,1775542495,628906263,1775542495628906263,488281,488281,0,0,0,-0.0120034,0.0151838,-0.995518,0.0193554,0.995706,2.5,0
263,30385,1.71053,263,1775542495,629394544,1775542495629394544,488281,488281,0,0,0,-0.0114899,0.0155123,-0.997443,0.0193042,0.99763,2.5,0
264,30385,1.71054,264,1775542495,629882826,1775542495629882826,488281,488282,0,0,0,-0.0115366,0.0142609,-0.999338,0.018343,0.999507,2.5,0
265,30385,1.71056,265,1775542495,630371107,1775542495630371107,488281,488281,0,0,0,-0.0120812,0.0134318,-0.999644,0.0180657,0.999807,2.5,0
266,30385,1.71057,266,1775542495,630859388,1775542495630859388,488281,488281,0,0,0,-0.0125792,0.0128374,-0.998681,0.0179731,0.998843,2.5,0
267,30385,1.71059,267,1775542495,631347669,1775542495631347669,488281,488281,0,0,0,-0.0128593,0.0137134,-0.997535,0.0187994,0.997712,2.5,0
268,30385,1.7106,268,1775542495,631835951,1775542495631835951,488281,488282,0,0,0,-0.0131238,0.014433,-0.996496,0.0195076,0.996687,2.5,0
269,30385,1.71061,269,1775542495,632324232,1775542495632324232,488281,488281,0,0,0,-0.0131394,0.0149336,-0.997994,0.019891,0.998192,2.5,0
270,30385,1.71063,270,1775542495,632812513,1775542495632812513,488281,488281,0,0,0,-0.0130304,0.0147928,-1.00114,0.0197134,1.00134,2.5,0
271,30385,1.71064,271,1775542495,633300794,1775542495633300794,488281,488281,0,0,0,-0.0130149,0.0143078,-1.00215,0.0193417,1.00234,2.5,0
272,30385,1.71434,272,1775542495,633789076,1775542495633789076,488281,488282,0,0,0,-0.0133416,0.0142609,-1.00111,0.0195288,1.0013,2.5,0
273,30385,1.71435,273,1775542495,634277357,1775542495634277357,488281,488281,0,0,0,-0.0136995,0.0145738,-1.00048,0.0200018,1.00068,2.5,0
274,30385,1.71436,274,1775542495,634765638,1775542495634765638,488281,488281,0,0,0,-0.0134973,0.0144017,-1.00142,0.0197379,1.00161,2.5,0
275,30385,1.71438,275,1775542495,635253919,1775542495635253919,488281,488281,0,0,0,-0.012408,0.0147458,-1.0035,0.0192717,1.00368,2.5,0
276,30385,1.71439,276,1775542495,635742201,1775542495635742201,488281,488282,0,0,0,-0.0122835,0.014652,-1.00597,0.0191198,1.00615,2.5,0
277,30385,1.7144,277,1775542495,636230482,1775542495636230482,488281,488281,0,0,0,-0.0121124,0.0154341,-1.00719,0.0196194,1.00738,2.5,0
278,30385,1.71442,278,1775542495,636718763,1775542495636718763,488281,488281,0,0,0,-0.0133105,0.0154341,-1.0066,0.0203809,1.0068,2.5,0
279,30385,1.71443,279,1775542495,637207044,1775542495637207044,488281,488281,0,0,0,-0.0136062,0.0150743,-1.00322,0.0203067,1.00343,2.5,0
280,30385,1.71444,280,1775542495,637695326,1775542495637695326,488281,488282,0,0,0,-0.0136373,0.0151838,-1.00087,0.0204089,1.00107,2.5,0
281,30385,1.71446,281,1775542495,638183607,1775542495638183607,488281,488281,0,0,0,-0.0136529,0.0156218,-1.00079,0.0207471,1.00101,2.5,0
282,30385,1.71447,282,1775542495,638671888,1775542495638671888,488281,488281,0,0,0,-0.0136373,0.0157313,-1.00214,0.0208195,1.00235,2.5,0
283,30385,1.71448,283,1775542495,639160169,1775542495639160169,488281,488281,0,0,0,-0.0137462,0.015309,-1.00405,0.0205748,1.00426,2.5,0
284,30385,1.71449,284,1775542495,639648451,1775542495639648451,488281,488282,0,0,0,-0.0140886,0.0143704,-1.00429,0.0201245,1.00449,2.5,0
285,30385,1.71451,285,1775542495,640136732,1775542495640136732,488281,488281,0,0,0,-0.0139018,0.0137134,-1.00165,0.0195274,1.00184,2.5,0
286,30385,1.71452,286,1775542495,640625013,1775542495640625013,488281,488281,0,0,0,-0.0140419,0.0132754,-0.997581,0.0193238,0.997768,2.5,0
287,30385,1.71453,287,1775542495,641113294,1775542495641113294,488281,488281,0,0,0,-0.0143842,0.0135726,-0.994754,0.0197768,0.99495,2.5,0
288,30385,1.71829,288,1775542495,641601576,1775542495641601576,488281,488282,0,0,0,-0.0141664,0.0144643,-0.994586,0.020246,0.994792,2.5,0
289,30385,1.71837,289,1775542495,642089857,1775542495642089857,488281,488281,0,0,0,-0.013684,0.0144643,-0.996496,0.0199115,0.996695,2.5,0
290,30385,1.71838,290,1775542495,642578138,1775542495642578138,488281,488281,0,0,0,-0.0136529,0.0144799,-0.998498,0.0199015,0.998696,2.5,0
291,30385,1.71839,291,1775542495,643066419,1775542495643066419,488281,488281,0,0,0,-0.0137462,0.0152151,-0.997596,0.0205051,0.997807,2.5,0
292,30385,1.71841,292,1775542495,643554701,1775542495643554701,488281,488282,0,0,0,-0.0143064,0.014652,-0.993806,0.0204781,0.994017,2.5,0
293,30385,1.71843,293,1775542495,644042982,1775542495644042982,488281,488281,0,0,0,-0.0147265,0.0141358,-0.991422,0.020413,0.991633,2.5,0
294,30385,1.71845,294,1775542495,644531263,1775542495644531263,488281,488281,0,0,0,-0.0151467,0.0147771,-0.991224,0.0211609,0.99145,2.5,0
295,30385,1.71846,295,1775542495,645019544,1775542495645019544,488281,488281,0,0,0,-0.0147265,0.0157783,-0.992462,0.021583,0.992696,2.5,0
296,30385,1.71847,296,1775542495,645507826,1775542495645507826,488281,488282,0,0,0,-0.0143531,0.0163571,-0.994311,0.0217615,0.994549,2.5,0
297,30385,1.71848,297,1775542495,645996107,1775542495645996107,488281,488281,0,0,0,-0.0146176,0.015747,-0.994265,0.0214859,0.994497,2.5,0
298,30385,1.71853,298,1775542495,646484388,1775542495646484388,488281,488281,0,0,0,-0.0148821,0.0142922,-0.992431,0.0206336,0.992646,2.5,0
299,30385,1.71855,299,1775542495,646972669,1775542495646972669,488281,488281,0,0,0,-0.0150378,0.0135413,-0.990353,0.0202361,0.990559,2.5,0
300,30385,1.71856,300,1775542495,647460951,1775542495647460951,488281,488282,0,0,0,-0.0150222,0.0138229,-0.989543,0.0204142,0.989753,2.5,0
301,30385,1.71859,301,1775542495,647949232,1775542495647949232,488281,488281,0,0,0,-0.0148043,0.0142609,-0.991407,0.0205558,0.99162,2.5,0
302,30385,1.7186,302,1775542495,648437513,1775542495648437513,488281,488281,0,0,0,-0.0137307,0.0147146,-0.99509,0.0201258,0.995294,2.5,0
303,30385,1.71869,303,1775542495,648925794,1775542495648925794,488281,488281,0,0,0,-0.0128126,0.0148866,-0.997505,0.0196411,0.997698,2.5,0
304,30385,1.72211,304,1775542495,649414076,1775542495649414076,488281,488282,0,0,0,-0.0132483,0.0147146,-0.997031,0.0197999,0.997227,2.5,0
305,30385,1.72213,305,1775542495,649902357,1775542495649902357,488281,488281,0,0,0,-0.0139641,0.0145581,-0.995533,0.0201726,0.995738,2.5,0
306,30385,1.72214,306,1775542495,650390638,1775542495650390638,488281,488281,0,0,0,-0.0145709,0.0141827,-0.993699,0.0203337,0.993908,2.5,0
307,30385,1.72215,307,1775542495,650878919,1775542495650878919,488281,488281,0,0,0,-0.0153178,0.0138855,-0.993287,0.0206747,0.993502,2.5,0
308,30385,1.72216,308,1775542495,651367201,1775542495651367201,488281,488282,0,0,0,-0.0152867,0.0145894,-0.996634,0.0211314,0.996858,2.5,0
309,30385,1.72218,309,1775542495,651855482,1775542495651855482,488281,488281,0,0,0,-0.0147265,0.0151838,-1.00081,0.0211523,1.00103,2.5,0
310,30385,1.72219,310,1775542495,652343763,1775542495652343763,488281,488281,0,0,0,-0.0142597,0.0155123,-1.00259,0.0210707,1.00281,2.5,0
311,30385,1.7222,311,1775542495,652832044,1775542495652832044,488281,488281,0,0,0,-0.0145243,0.0148397,-1.00171,0.0207646,1.00192,2.5,0
312,30385,1.72221,312,1775542495,653320326,1775542495653320326,488281,488282,0,0,0,-0.0149444,0.0140575,-0.999721,0.0205171,0.999931,2.5,0
313,30385,1.72222,313,1775542495,653808607,1775542495653808607,488281,488281,0,0,0,-0.0154268,0.0137603,-0.99781,0.020672,0.998024,2.5,0
314,30385,1.72224,314,1775542495,654296888,1775542495654296888,488281,488281,0,0,0,-0.0161426,0.0137603,-0.998162,0.0212115,0.998387,2.5,0
315,30385,1.72225,315,1775542495,654785169,1775542495654785169,488281,488281,0,0,0,-0.0151934,0.0143704,-1.00041,0.0209128,1.00063,2.5,0
316,30385,1.72226,316,1775542495,655273451,1775542495655273451,488281,488282,0,0,0,-0.0144465,0.0149648,-1.00177,0.0208002,1.00198,2.5,0
317,30385,1.72227,317,1775542495,655761732,1775542495655761732,488281,488281,0,0,0,-0.014322,0.0147771,-1.00154,0.0205787,1.00175,2.5,0
318,30385,1.72228,318,1775542495,656250013,1775542495656250013,488281,488281,0,0,0,-0.01496,0.0138542,-0.99995,0.0203897,1.00016,2.5,0
319,30385,1.72229,319,1775542495,656738294,1775542495656738294,488281,488281,0,0,0,-0.0156291,0.013291,-0.997275,0.0205163,0.997486,2.5,0
320,30385,1.72603,320,1775542495,657226576,1775542495657226576,488281,488282,0,0,0,-0.0157069,0.0140888,-0.996083,0.0210998,0.996307,2.5,0
321,30385,1.72604,321,1775542495,657714857,1775542495657714857,488281,488281,0,0,0,-0.015987,0.0147146,-0.996068,0.0217279,0.996305,2.5,0
322,30385,1.72606,322,1775542495,658203138,1775542495658203138,488281,488281,0,0,0,-0.015878,0.0146051,-0.997413,0.0215736,0.997646,2.5,0
323,30385,1.72607,323,1775542495,658691419,1775542495658691419,488281,488281,0,0,0,-0.0153645,0.0145112,-0.997841,0.0211339,0.998065,2.5,0
324,30385,1.72608,324,1775542495,659179701,1775542495659179701,488281,488282,0,0,0,-0.0148355,0.0138698,-0.996572,0.0203092,0.996779,2.5,0
325,30385,1.72609,325,1775542495,659667982,1775542495659667982,488281,488281,0,0,0,-0.0146643,0.0131659,-0.994586,0.0197074,0.994781,2.5,0
326,30385,1.7261,326,1775542495,660156263,1775542495660156263,488281,488281,0,0,0,-0.0146954,0.0133223,-0.993592,0.0198353,0.99379,2.5,0
